LAT,LON,COUNTY,2001_TotB,2006_TotB,2011_TotB,2016_TotB,2001_PulpB,2006_PulpB,2011_PulpB,2016_PulpB,2001_PalletB,2006_PalletB,2011_PalletB,2016_PalletB,2001_SawB,2006_SawB,2011_SawB,2016_SawB,2001_LDB,2006_LDB,2011_LDB,2016_LDB,2001_TotH,2006_TotH,2011_TotH,2016_TotH,2001_PulpH,2006_PulpH,2011_PulpH,2016_PulpH,2001_PalletH,2006_PalletH,2011_PalletH,2016_PalletH,2001_SawH,2006_SawH,2011_SawH,2016_SawH,2001_LDH,2006_LDH,2011_LDH,2016_LDH
45.69559,-70.22191,Somerset,106.4,122.4,26,33.8,40.1,52.9,14.4,18.2,1.7,1.6,0,0,32.06527055,43.98891451,13.62492077,17.50800769,34.2,25.5,0,0,0,0,109.0747439,0,0,0,46.5171055,0,0,0,1.6,0,0,0,38.1327408,0,0,0,24.42489762,0
45.70211,-70.37636,Somerset,164.8,167.3,178.7,46.4,55.3,59.5,68.3,21.6,2.7,2.7,2.7,0,39.12534241,44.16453129,53.99535651,13.63511639,70.4,63.6,56.4,11.2,0,0,0,109.0331991,0,0,0,49.95347074,0,0,0,2.7,0,0,0,43.18598794,0,0,0,15.89374047
45.70653,-70.14033,Somerset,0,92.6,64.4,106.1,0,40.7,24.8,36.3,0,4.5,4.9,7.3,0,23.04974278,8.042796624,14.61293627,0,28.9,31.6,55.2,0,NA,68.14349979,0,0,NA,35.07789656,0,0,0,2.1,0,0,NA,31.66890505,0,0,NA,1.396698184,0
45.710239,-70.097968,Somerset,0,73,102.2,137.1,0,22.7,35.4,57.3,0,0,0,0,0,16.05546272,28.55908534,47.7522608,0,34.2,38.3,32,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.71139,-70.25781,Somerset,133.3,143.4,151.1,140.8,33.2,35.8,38.2,42.7,4.8,5.5,6.5,5.9,19.65597568,22.51023115,25.12304602,30.13528912,80.5,85.1,87.7,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.71254,-69.84744,Somerset,91.8,105.5,122.6,99.8,33.9,38.7,45.3,36.8,6.3,7,7.3,6.8,21.65983647,24.93313719,28.65217309,21.57532475,36.3,41.8,48.6,41.4,0,0,0,46.07577314,0,0,0,20.53818481,0,0,0,2.1,0,0,0,15.2091996,0,0,0,10.32838872
45.71467,-69.99451,Somerset,12.2,17.4,32.5,50.9,1,1.1,2.6,5.4,0,0,0,0,0.87137512,0.968797445,1.20643985,3.0141034,10.4,15.4,28.7,42.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.71618,-69.96426,Somerset,59.6,80.6,61,39.6,12,19.8,11.2,8,0,0,0,0.1,1.025624408,2.476318303,6.742251822,4.002926611,46.6,58.3,43,27.7,0,0,43.19230998,52.78085913,0,0,16.26864311,17.93531943,0,0,0,0,0,0,0.297943672,13.73819836,0,0,26.62572319,21.10734134
45.72576,-70.20302,Somerset,56.3,56.6,48.9,22.8,16.4,16.5,13.7,7.1,0,0,0,0,11.47859393,10.49818476,9.424249328,5.189927663,28.5,29.6,25.7,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.72956,-70.32749,Somerset,242.9,229.2,224.6,215.8,129.7,122,117.7,117.8,17.4,16.9,16.3,17.8,104.8827977,97.0027548,94.50763182,92.67892847,8.4,10.3,12.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.73589,-69.94197,Somerset,0,42,58.4,81.8,0,8.3,14.5,24.5,0,0,0,0,0,4.491555338,9.172396984,16.74364421,0,29.2,34.8,40.6,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.73978,-70.38813,Somerset,118.3,134.8,150.6,176.2,43.7,49.9,57.4,66.8,2.4,2.6,3.2,3.7,29.21983462,31.7465341,35.32422403,40.0274574,45.4,53.1,57.9,69.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.74391,-70.02394,Somerset,21.7,44.5,51.7,72.1,0.4,6.7,12.1,19.1,0,0,0,0,0.316993985,1.277086729,7.195996045,13.98248081,20.9,36.6,32.3,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.7444,-70.14431,Somerset,150.3,145,156.8,150.7,61.6,62.1,64.4,67.8,8,8.4,9.6,10.9,45.69323548,44.04043883,47.87012718,49.82830638,43,38.9,44.5,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.77101,-70.2336,Somerset,108.9,120.5,132.8,131,28.5,31.1,35.6,36.3,3.9,3.1,2.4,2.1,15.76121933,16.68397597,20.42501051,22.04814924,64.6,72.7,76.8,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.78054,-69.95835,Somerset,108.5,91.7,78.1,101.8,41.3,39,33,42.2,5,4.4,4.5,3.3,30.47988427,30.57370551,24.48659311,32.16424954,36.7,22.1,20.6,27.4,0,0,41.98267081,0,0,0,20.25485196,0,0,0,0,0,0,0,18.21115211,0,0,0,3.516666738,0
45.782505,-69.850327,Somerset,0,35.4,66.2,88.3,0,1.5,1.4,5.6,0,0,0,0,0,0.033126655,0.3187772,2.412843851,0,33.8,64.5,80.3,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.78567,-70.32144,Somerset,105,129.8,146.2,161.8,37.8,47.3,53,57.7,5.5,5.7,5.6,5.8,31.06410242,38.73023177,45.49252295,50.3779784,36.1,43.8,47.7,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.78699,-70.07889,Somerset,0,134,121.5,123.1,0,43.1,41.3,41.9,0,2.7,2.4,2.5,0,21.93681239,18.70178281,16.91198786,0,68.9,61.5,64.3,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.79257,-69.78716,Somerset,42,62.9,78.2,118.7,12.6,18.6,20.6,37.4,0,0,0,0,7.847573544,14.67541008,15.94041156,27.50375025,21.5,29.7,41.7,53.9,0,0,35.30396623,0,0,0,13.43743478,0,0,0,0,0,0,0,11.75944077,0,0,0,10.10709068,0
45.79361,-69.90989,Somerset,41.9,34.2,57.6,54.9,11.7,10.6,16.6,24.7,0,0.1,0.9,2,1.714120671,4.282976937,8.668202909,14.17209631,28.4,19.3,32.2,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.79445,-70.26994,Somerset,0,124.4,140,163,0,58.4,64.1,72.2,0,10.5,11,10.9,0,48.88343672,54.91403081,62.46622747,0,17,21,28.3,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.79634,-70.14661,Somerset,218.4,187.4,206.5,55.2,96.7,88,103.4,21.5,8.9,8.1,10.2,0.3,83.96038514,74.58977716,85.66874453,19.55558847,37.8,24.8,17.5,14.1,0,51.03914996,0,147.084598,0,24.7246058,0,77.66817967,0,1.9,0,9.9,0,22.4317981,0,65.20903422,0,3.882746064,0,4.207384139
45.79723,-70.057279,Somerset,0,28.3,41.6,46.9,0,9.3,8.9,7.9,0,0.5,0.5,0,0,8.550145984,7.089934766,2.243583755,0,10.4,25.7,36.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.80178,-70.36866,Somerset,208.2,228.9,250.7,277.3,106.5,116,129.6,140.4,14.8,15.3,16.5,16.1,88.86619302,97.0286202,108.4615049,118.9283063,12.9,15.9,12.6,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.80856,-70.3259,Somerset,30.1,46.1,31.5,41.6,5.1,7.6,5.3,7.1,0.8,0.8,0,0.3,3.18288824,4.592106173,2.68083081,2.883227944,21.8,33.9,23.5,31.6,0,0,28.75339485,0,0,0,8.702263733,0,0,0,1.1,0,0,0,5.412741577,0,0,0,14.63838954,0
45.81482,-69.84766,Somerset,0,64,41.3,70.2,0,10.5,11.9,20.8,0,1,0.9,1,0,2.430077432,3.904380034,8.023335513,0,51,25.5,41.4,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.82038,-69.99844,Somerset,129,150.6,30.6,56.5,31.7,38,10.2,12.5,6,6,2.7,3,24.99367531,30.03064588,5.252172844,4.518289729,72.3,82.6,15.1,39.5,0,0,112.9212403,0,0,0,31.368703,0,0,0,4.5,0,0,0,27.46443081,0,0,0,54.08810653,0
45.82252,-70.10521,Somerset,169.8,92.1,117.7,74.7,65.2,38.8,45.9,26.6,6.2,5,5.8,5.2,55.25751509,31.21351718,37.02408399,18.86817322,49.3,22.1,34.8,29.3,0,129.4937209,0,59.76297531,0,60.38262657,0,32.04073056,0,2.9,0,2.5,0,54.45597675,0,30.10031379,0,14.65511761,0,0
45.82641,-69.72528,Somerset,46,71.1,75.5,87.7,19.7,23.9,24.1,33.2,0,0,0,0,19.37989712,21.62966412,21.98187189,29.50609106,6.9,25.5,29.4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.837131,-70.192175,Somerset,0,98.7,116.9,140.4,0,39.6,50.8,62,0,2.7,5.2,9.7,0,20.49264118,25.39396305,33.67055927,0,38.7,40.7,44.7,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.83799,-70.25938,Somerset,127.7,156.7,168.3,200.4,41.9,51.4,58.9,74,2.2,2.2,0.9,1.1,32.49603299,36.21947189,38.79711394,43.80597159,53.3,69,70.6,82.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.839,-70.1523,Somerset,7.7,38.4,41.7,63.4,0.9,1.6,3.9,14.6,0,0,0,0.2,0.776542433,1.32979287,2.042057255,6.146914655,6,35.6,35.8,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.84856,-69.91982,Somerset,192.7,126,42.9,33.4,53.3,35.5,9.6,8.6,10.7,7.8,0,0,27.86953253,19.83193028,1.275912348,3.202776115,111.6,70.6,32.1,21.7,0,0,86.2875805,0,0,0,31.4822351,0,0,0,8,0,0,0,19.59352553,0,0,0,35.21181987,0
45.853177,-69.769082,Somerset,0,52,84.3,121.5,0,8.8,20.3,34.5,0,0.6,0.8,1.1,0,3.044052725,11.50701009,19.4990309,0,40.2,52.5,67.5,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.86111,-70.19748,Somerset,0,105.5,71.4,61.1,0,30.8,19.6,7.5,0,2.8,2,1.3,0,23.99417275,12.57204744,1.962237708,0,50.7,39.3,51.6,0,NA,39.58816453,86.89197719,0,NA,20.51076126,21.87672736,0,0,1.9,5.5,0,NA,18.44813129,6.46867935,0,NA,0.629271984,58.54657049
45.861585,-70.254538,Somerset,0,0,196,171.5,0,0,78.3,80.2,0,0,13.2,12.7,0,0,58.20186069,61.56056592,0,0,59.5,29.7,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA
45.8653,-69.85159,Somerset,86.3,105.3,113.6,86,38.2,42.9,42,38.6,5.3,5.1,4.8,3.4,33.14653965,36.68662826,35.09345505,32.87225343,14.9,25.7,36.4,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.86831,-70.07728,Somerset,72.8,80.8,108.2,136.5,27.7,30,38.3,50.6,4.1,4.5,6.3,7.5,16.14426955,20.46156061,26.49475321,34.21624731,28.9,30.3,43.4,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.86939,-69.72761,Somerset,105.3,100.8,118.9,159.7,46.2,41.1,43.8,55.2,4.1,4.4,4.7,5.4,38.86834009,33.9081581,36.62914268,45.04088894,20.2,25.8,38.5,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.88441,-69.66482,Somerset,0,108.9,115.5,148.7,0,6,14.1,25.1,0,0,0,0,0,1.046049716,8.179385568,20.2343847,0,101.8,93.2,103.4,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.88856,-69.79288,Somerset,0,224.3,234.8,223,0,76.9,82.1,81.4,0,6.1,7,7.5,0,57.77238537,61.6150822,63.41938886,0,89.7,91.1,78.2,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.893,-70.04931,Somerset,115.8,133.6,147.7,77.2,17,23.6,26.5,26.1,1.4,1.4,0.6,0.8,8.229114924,9.71824091,4.900545843,6.274403967,90.5,100.2,116.3,44.8,0,0,28.80498008,0,0,0,11.40522478,0,0,0,0,0,0,0,0,0,0,0,17.3997553,0
45.8953,-69.88728,Somerset,133.6,115.8,142.3,158.6,49,43.5,52.5,54,1.7,1.7,1.9,2.6,19.14922579,16.83198624,21.6307139,22.56323806,65.4,55.5,68.1,82.1,0,64.42437839,0,0,0,18.24227339,0,0,0,0,0,0,0,14.80103972,0,0,0,31.38106529,0,0
45.90829,-69.95879,Somerset,0,98,108.4,112.5,0,36.9,27.4,11.9,0,3.8,1.6,0,0,33.24324009,24.51060627,0,0,27.8,56.5,100.5,0,NA,95.78713214,63.12096827,0,NA,52.72996386,33.44194763,0,0,11.1,0.8,0,NA,45.65977224,30.88719018,0,NA,0,0
45.91106,-70.03139,Somerset,106.1,116.3,129.8,129.4,41.9,47.1,56.4,59.7,5.9,5.9,5.9,4.8,31.86944876,34.28399918,41.88144162,43.72782018,32.3,35,31.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.911279,-70.152696,Somerset,0,45,72.6,105.3,0,14.5,14.7,19.9,0,1.2,1.2,1.2,0,13.68269066,13.90944397,14.97365368,0,16.8,44,70.4,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.91235,-69.84845,Somerset,76.4,61.3,79.1,96.6,34.5,27,30.6,31.4,0.7,0.6,0.7,0.9,28.91473166,24.06891605,27.73553632,28.40028727,12.9,10.2,20.7,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.91246,-70.20887,Somerset,90.3,116.1,16.6,19.6,44.4,62,6.8,9.8,11.5,16.2,1,2.3,21.26135574,33.61322358,0.983830318,2.493956185,24.6,20.6,8.8,7.3,0,0,97.45050266,0,0,0,54.12015563,0,0,0,16,0,0,0,33.4435519,0,0,0,9.886795135,0
45.9125,-70.09974,Somerset,74.1,41.7,67.1,88.5,40.9,21.1,22,23.2,5.5,2.9,2.9,1.9,34.97321732,18.28934026,18.3120175,16.0025549,0,2.4,26.8,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.925337,-69.696898,Somerset,0,19.7,86.1,142.4,0,2.6,11.1,24.1,0,0,0,2.1,0,0,0.257033456,4.471445528,0,17.1,74.8,113.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.92663,-69.77951,Somerset,0,36.4,53.2,107.8,0,2.1,2.9,4.7,0,0,0.4,1.7,0,0.010118173,0.445752431,1.908281026,0,34.3,49.8,101.1,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.92897,-70.14035,Somerset,0,6,22.5,53.3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22.5,53.3,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.947838,-70.09162,Somerset,0,226.9,169.5,174.7,0,93.2,74.7,77,0,14.7,11.9,11.3,0,75.79633436,59.29784771,60.77939161,0,57.9,35.5,36.9,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.948636,-69.917578,Somerset,0,158.7,161.2,190.7,0,81.9,82,87.5,0,3.1,3,3.4,0,54.65670952,56.29322222,58.61303291,0,22.2,22.9,44.6,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.95632,-70.20548,Somerset,50.9,77.2,102.4,128.6,10.5,15.6,25.2,40.8,0,0,0,0,7.696290193,11.33516754,19.30898864,28.17816547,32.7,50.3,57.9,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.96274,-69.6971,Somerset,2.3,46.2,100.7,145.2,0,0.9,10.4,28.2,0,0,0,0,0,0,0.13503525,3.400681519,2.3,45.3,90.2,113.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.963,-69.85366,Somerset,51,62.9,97.2,131.3,6.2,2.1,5.7,16.1,1.2,0,0,0,5.314554479,0.739006065,3.294247548,7.951351669,39.5,60,88.2,107.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.9693,-69.93832,Somerset,148.9,115.1,103.7,49.4,72.1,50.1,48.2,24.9,10.3,5.3,5.7,0.3,58.89552061,42.043634,40.33532177,23.54942037,17.9,23,15.2,0.9,0,96.90118529,22.99411746,45.75794629,0,53.79414873,11.42183142,24.62818526,0,10.2,0.9,5.2,0,43.85003005,8.667858057,17.99644155,0,0,2.904427978,3.133319478
45.971346,-70.26086,Somerset,0,110.8,117.4,124.5,0,36.6,42,48.2,0,3.9,5.5,6.8,0,28.65136806,30.48344222,31.41834713,0,45.5,45,44.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.98229,-70.01601,Somerset,151.9,130.6,151,166.6,75.8,67.5,76.2,83.8,12.6,11.1,11.7,13,55.77418303,52.54191069,61.44987301,68.89362958,20.3,10.5,13.3,14,0,45.32498663,0,0,0,24.82823914,0,0,0,4.2,0,0,0,15.90243886,0,0,0,4.594308637,0,0
45.98256,-70.14611,Somerset,17.3,47.8,88.8,21.4,0,0.8,6.9,6.1,0,0,0,0,0,0,1.5377422,3.974577093,17.3,47,80.4,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.9832,-69.79527,Somerset,155.7,177.6,74.1,61.1,41.8,47.9,16.6,15.4,6.6,6.6,0.8,1,33.00785809,37.14487361,8.787882548,11.94437154,80.9,92.5,48.7,33.8,0,0,149.4130326,0,0,0,49.4635874,0,0,0,8.8,0,0,0,42.01641092,0,0,0,57.93303425,0
45.992309,-69.867861,Somerset,0,154.3,63.9,64.3,0,66.2,27,26,0,9.9,3.9,3.2,0,47.80894304,20.95896284,22.45517758,0,40.3,16,15.9,0,NA,93.83530427,17.0333901,0,NA,40.13315891,9.41163384,0,0,6.4,3.7,0,NA,27.94451727,5.24470128,0,NA,25.75762808,2.377054979
45.99779,-69.99222,Somerset,166.1,138.6,24.7,50,56.1,50.3,8.9,15.3,9.8,7,2.1,3.7,46.49452079,42.30303139,2.57284545,5.4297439,63.5,46,13.3,29.2,0,65.37659535,95.19836418,0,0,21.32661039,45.86167195,0,0,4.3,6.1,0,0,17.32035797,41.48830949,0,0,26.72962699,7.848382742,0
46.00005,-69.92225,Somerset,0,111.6,140.8,188.8,0,46.4,57.2,76.6,0,7.2,8.6,10.6,0,33.8100887,41.24352427,50.9388428,0,31.4,42.3,61.3,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.00728,-70.20356,Somerset,140.8,111.5,149,160.9,41.8,28.9,46.6,56.7,8.5,4.1,6.9,8.4,31.77947628,20.88013271,33.28734462,40.6699755,67.2,61.8,69.1,63.5,0,5.655672651,0,17.55104093,0,2.63585595,0,6.64359745,0,0,0,0,0,2.29228986,0,2.97580206,0,0.727526841,0,7.931641424
46.01056,-69.90327,Somerset,3.7,16.7,50.6,18.1,0,0,1.6,5,0,0,0,0,0,0,1.154121698,3.539386258,3.7,16.7,47.8,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.01636,-70.07351,Somerset,0,46.1,69.2,77.8,0,21.5,27.5,27.4,0,1.8,2.3,2.6,0,18.27695217,22.59616487,21.1832269,0,6.3,19.1,29.2,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.02128,-69.79833,Somerset,59.3,52.4,77.6,109.3,23.4,12.2,15.7,21.8,3.8,1.5,1.3,1.3,18.87936339,10.42522199,13.28290584,17.34880696,17.1,29.7,48.6,70.2,0,104.6121214,0,0,0,55.17351105,0,0,0,9,0,0,0,43.4024178,0,0,0,6.036192509,0,0
46.0298,-70.25731,Somerset,0,48,72.4,102.5,0,13.5,15.3,20.1,0,0.4,0.3,0.3,0,13.14869883,14.52434567,15.78131531,0,21.4,42.6,66.6,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.03622,-70.15448,Somerset,51.4,62.1,68.9,81.2,9.5,13.9,14.8,16.8,0.9,1,1,1.1,5.130190704,8.373374905,9.625497665,10.96310556,36.7,39.9,44.5,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.046512,-70.217889,Somerset,0,192.9,209,213.5,0,64.1,69,66.6,0,11,11.2,10.2,0,55.27556976,59.96947493,57.80333399,0,73.5,80.1,89.1,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.047686,-70.006448,Somerset,0,93.3,107,121.9,0,43.3,48.6,51.3,0,3.3,4,4.3,0,36.98074047,41.10342794,43.65166717,0,13,17.3,26.9,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.0488,-70.08472,Somerset,11.5,41,42.9,33.4,0,1.8,4.5,11.1,0,0,0,0,0,0.968142945,2.684022688,6.862277056,11.5,38.2,35.7,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0535,-69.95988,Somerset,255.7,218.2,165.2,125.2,117.7,96.7,73.2,53.6,13.4,15.5,17.8,16.7,92.80845522,73.79124981,53.46746904,36.41066324,45.2,47.7,38.5,35.2,0,0,0,63.54342349,0,0,0,23.92349642,0,0,0,8.3,0,0,0,16.03759133,0,0,0,23.58233575
46.05687,-69.84287,Somerset,0,188.5,126.4,59.4,0,44.7,15.9,2.1,0,2.4,2.3,0.9,0,41.56621686,12.20831442,1.239800608,0,102.3,98.3,56,0,NA,66.8170748,64.65521266,0,NA,17.40983328,15.13575994,0,0,0.7,2.2,0,NA,16.89305119,12.19765544,0,NA,32.51419033,37.32179727
46.05916,-70.15373,Somerset,0,113.3,127,139.5,0,51,55.1,64.6,0,8.9,8.8,9,0,38.47744542,41.68805308,49.47752235,0,23.8,30.2,25.4,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.06582,-69.73787,Somerset,113.1,102.1,119.4,53.1,50.2,39.6,44.2,11.2,7.4,5,4.3,1.4,31.60434695,22.63039392,25.32035947,4.549429501,31.3,39.9,49.9,37.4,0,110.075867,0,144.009218,0,58.23953534,0,70.32522383,0,10.3,0,7.3,0,47.81274999,0,47.27251468,0,4.023581665,0,26.4114795
46.06771,-70.26538,Somerset,197.4,92.9,82.2,79.1,96.7,44.7,37.8,41.7,14.5,7.7,6.3,6.9,80.62121257,33.59826603,26.92221714,30.01743659,20.1,14.7,17.4,7.4,0,178.0143042,0,0,0,89.51157152,0,0,0,11.7,0,0,0,80.54652088,0,0,0,7.956211839,0,0
46.07092,-69.77859,Somerset,20.2,65.3,116.4,160.8,0,0.6,2.8,7.4,0,0,0,0,0,0.244782405,1.911606034,3.945626099,20.2,64.4,111.7,149.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0766,-70.03258,Somerset,69.6,70.8,99.5,83.7,35.2,32.8,41.1,39.6,8.2,9.3,9.6,8.6,21.95465376,20.14647063,23.336668,19.22517749,12.5,17.8,35.1,24.8,0,44.01501706,0,56.37501528,0,24.54476448,0,30.71738045,0,2.6,0,7.6,0,22.9081545,0,22.26214337,0,0,0,3.395491467
46.07932,-69.92123,Somerset,186.1,144.2,45.7,10.7,87.7,75.5,23.3,3.6,8.1,6.7,3.2,0,77.04452135,65.38118052,15.2368964,0.837217063,21.3,3.4,7.1,6.3,0,92.19348408,95.58409567,29.35308017,0,51.82599464,51.15136624,15.18207548,0,6.8,4.3,2.5,0,47.57223016,47.0917333,8.254674934,0,0,0,5.916329756
46.09818,-70.08753,Somerset,213.9,55.4,77.5,96.7,112.2,27,37.9,47,14.7,6.7,9.1,12.2,95.02940785,13.90514316,19.87536408,29.80588924,6.6,14.5,19.8,19.8,0,164.096881,0,0,0,87.24169531,0,0,0,8,0,0,0,80.89314482,0,0,0,0,0,0
46.09996,-70.20828,Somerset,0,197.9,131.3,138,0,98.6,58.8,63.3,0,19.3,15.7,15,0,78.8973274,39.88937462,46.25726231,0,20.4,32.7,28.4,0,NA,95.93679869,0,0,NA,51.81472415,0,0,0,5,0,0,NA,48.69284007,0,0,NA,0,0
46.112307,-69.97163,Somerset,0,20.5,42.2,55.2,0,0,0.8,4.8,0,0,0,0,0,0,0.464843899,2.687574986,0,20.5,41,47.7,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.11696,-69.91095,Somerset,100.7,73.5,84.5,65.6,52.6,44.7,47.8,35.3,0,0,0.2,0.5,22.88126749,17.33343945,18.14357524,3.527032819,25.2,11.5,18.5,26.8,0,0,0,103.5229433,0,0,0,51.22933162,0,0,0,0,0,0,0,48.87612149,0,0,0,3.417490166
46.117179,-70.164602,Somerset,0,14.7,33.9,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,33.9,59.5,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.11758,-69.8419,Somerset,22,41.4,76.1,37.4,1.1,1.9,4.6,9.5,0.4,0.4,0.6,0.6,0.443788931,0.991716994,2.450717684,5.331243435,20.4,38.5,69.1,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.13064,-69.96908,Somerset,94.9,13.9,26.9,6.3,44.2,0.7,0,1.3,0,0,0,0,41.00114953,0.441770642,0,0.594474913,9.7,12.7,26.9,4.4,0,83.10646667,0,0,0,44.18034847,0,0,0,0,0,0,0,40.95830923,0,0,0,0,0,0
46.13344,-69.76788,Somerset,0,245.9,222,76.7,0,116.9,104.8,39.7,0,20.3,21.1,12.7,0,91.08011483,80.48373648,24.3015489,0,37.9,36.7,12.7,0,NA,0,164.5426757,0,NA,0,74.76587246,0,0,0,11.7,0,NA,0,64.18051098,0,NA,0,25.59629225
46.13869,-70.20454,Somerset,225.2,246.1,265.3,282,120.1,130.1,139.3,154.4,12.9,12.9,12,12.6,108.8670691,119.0941267,129.2997344,142.6588925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.13914,-70.01639,Somerset,137.4,123.5,65.4,3.5,44.3,45.8,18.2,1.1,1.5,1.6,2.2,0,32.07705854,31.86893215,4.371710289,0,61,45.9,42.9,2.4,0,0,95.80440009,48.37805696,0,0,46.21213791,18.63681055,0,0,2,2.7,0,0,41.74505383,5.549706015,0,0,7.847208355,24.1915404
46.15046,-70.08663,Somerset,97,92.9,96.7,88,39.3,40,44,44.1,0,0,0,0,29.61505428,31.84041142,36.05899344,37.43151663,28.1,21.1,16.6,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
